conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
Eligibility Type:336,"Design elements such as compartmentalized beds, terraces linked by stairs, hillside engineering, fountains, and statuary",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:337,Design incorporates an ecologically sensitive or environmentally restorative focus that addresses or remediates degraded environmental conditions,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:338,"Design may explore physical conditions including topography, weather, vegetation, and climate, or perceptual qualities such as space and light",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:339,"Design schemes are typ. informal and may include examples of mature vegetation in activity areas, paved paths, commemorative statuary and monuments, entrance signage, ornamental planting beds, allées, and concentrations of a particular species",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:340,"Designed and played a significant role as a showcase for the motion picture industry, or as the flagship theater for a particular motion picture studio",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:341,Designed as neighborhood landmarks which fit into the fabric of a community,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:342,Designed for a major U.S. corporation as its regional headquarters,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:343,"Designed in popular architectural styles including Classical Revival, WPA Moderne, International Style, Arts Deco, Streamline Moderne",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:344,Designed in popular architectural styles of the day,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:345,Designed in the International style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:346,Designed landscape may be significant as a contributing feature of the property,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:347,Designed purposely without extensive fenestration or sky-lighting,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:348,Designed so that customers are served while remaining in their parked cars,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:349,Designed to accommodate parking of hearses,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:350,Designed to allow customers to order and pick-up food from a window without leaving the car,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:351,Designed to fit into the scale and character of the surrounding neighborhood,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:352,Designed to fit into the scale of surrounding commercial buildings,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:353,Designed to maximize lot coverage,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:354,"Designed to maximize lot coverage, occupying the full depth of a single residential lot with little or no usable outdoor space",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:355,Detached garage(s) at the rear,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:356,"Detached garage(s) at the rear, or integrated carport along the side or rear",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:357,"Detached garages located at the rear of lots, if present",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:358,Detached garages located in the rears of the properties or garages integrated into the buildings,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:359,"Detailing may include colored brick or brick patterns, terra cotta, or cast stone",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:360,"Details may include pediments; columns or pilasters; paneled front door, sometimes with sidelights and transoms; multi-paned double-hung sash windows; and fixed shutters",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:361,"Details may include stylized door surrounds; paneled front door, sometimes set within a recessed entry; multi-paned double-hung sash windows; and fixed shutters",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:362,"Details such as arbors and seating, walls, garden pavilions, statuary, hardscape elements, stairways, and street furniture",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:363,Developed as a direct result of the proximity to a streetcar line,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:364,Developed as the commercial downtown core of the original settlements of Los Angeles and Hollywood,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:365,Developed in conjunction with the establishment of a streetcar line,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:366,Developed primarily with single-family residences from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:367,"Developers known for creating distinctive or innovative suburban design concepts may also be considered a ""master"" under Criterion C",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:368,Development may have had a broad influence on suburban planning and design in L.A.,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:369,"Direct expression of the structural system, often wood or steel post and beam",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:370,Directly associated with the productive life of the individual in the area of commercial development,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:371,Directly associated with the productive life of the individual in the area of industrial growth and development,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:372,Directly associated with the productive life of the individual in the field in which he/she achieved significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:373,"Displays eclectic and starkly contrasting elements, materials, colors, patterns, or massing, often resulting in a loosely- assembled or unfinished appearance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:374,Displays may have been planted to celebrate or commemorate a particular historic period or event,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:375,Displays the character-defining features of the Churrigueresque,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:376,"Displays the character-defining features of the Spanish Colonial Revival, Monterey Revival, or Pueblo Revival styles",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:377,Displays the correct use of the classical orders in the use of elaborate columns or pilasters,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:378,Distinctively shaped and capped chimneys,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:379,Distributing Stations are odd numbered,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:380,"District as a whole should retain integrity of Design (site plan, full width street frontage, relationship between buildings and street), Feeling, Setting and Association",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:381,"District as a whole should retain integrity of Design, Feeling, Setting and Association",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:382,"District as a whole should retain integrity of Location, Setting, Design, Workmanship, Feeling, and Materials",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:383,District boundaries may not follow original subdivision plates and are more likely to be small grouping comprising a portion of a tract or subdivision,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:384,District boundaries relate to a planned industrial tract (or a sizeable intact portion thereof),,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:385,"District boundaries will typically follow the original subdivision plates, although vacant parcels and non-contributing buildings may be excluded along the perimeters",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:386,Divided into multiple storefronts which open directly to the sidewalk,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:387,Domed roofs using squinch or pendentive devices,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:388,Domes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:389,Dormers,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:390,Double-hung sash windows,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:391,Double-hung windows,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:392,"Double-hung windows, sometimes with hoods or pediments",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:393,Dramatic cantilevers,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:394,"Dramatic rooflines, including butterfly, folded plate (zig-zag), dome and cantilever",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:395,Drive-thru features are still readable from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:396,Driveways may have been enlarged for bigger trucks and rail spurs may be missing,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:397,"Due to the modest size of some of these buildings, many have been expanded by additions and wings",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:398,"Due to the rarity of the type, loss of historic windows and/or original bay doors may be acceptable, especially for early examples",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:399,Dutch Doors,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:400,Earlier examples are typically clad in brick,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:401,Earlier examples may feature a rooftop sign,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:402,Earliest examples were located on top of prominent buildings in urban areas where the broadcast facility was located,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:403,Early and rare examples may have a greater degree of alterations,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:404,"Early examples are often vernacular in design (brick), and may not exhibit the features of a particular style",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:405,"Early examples are often vernacular in design (wood or brick), and may not exhibit the features of a particular style",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:406,Early examples have little or no accommodation for the automobile,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:407,Early examples illustrate exclusiveness engendered by automobile ownership,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:408,Early examples may be located near a streetcar route so that both methods of transit could be used by residents,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:409,Early examples may be small scale and residential in character,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:410,Early examples may have been relocated for preservation purposes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:411,Early examples that are located a mile or more from historical streetcar routes are particularly significant,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:412,Eastlake detailing on symmetrical front porches,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:413,Eastlake style buildings that have been stuccoed are excluded from individual listing under C/3/3,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:414,Eaves with exposed rafter tails,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:415,Eclectic combination of stylistic features from several countries of the Mediterranean,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:416,"Egyptian decorative motifs (hieroglyphics, scarab, pharaoh, winged orb, palm decor, cobras/lotus)",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:417,"Elaborate decoration (marble columns and inlay, mosaics, inlaid stone pavements, inlaid gold)",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:418,"Elaborate design, often featuring an expansive forecourt to accommodate crowds and arriving stars",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:419,"Elaborate recessed entry, often set in repeated, stepped-back rounded arches",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:420,Elaborate surrounds on entryways and windows,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:421,"Electrification systems (overhanging or otherwise attached fixtures and bulbs) may be missing, broken, or out of service",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:422,Eligible properties under this theme may be a single building (generally the Administration Building) or a grouping (campus) of buildings constructed during the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:423,"Embodies distinctive characteristics of a type, period or method of construction",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:424,Embodies LAUSD school planning and design concepts of the period,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:425,Embodies LAUSD school planning and design concepts of the Post WWII period – shift from formal and authoritarian to informal and intimate with a close relationship to outdoors,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:426,Emphasis on horizontal planes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:427,"Emphasis on lower story, through taller height, use of stringcourse between stories, architectural detailing",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:428,Emphasis on residential designs that respond to the rugged environment and showcase views,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:429,Emphasis on the steel-frame structural grid,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:430,Emphasis on verticality,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:431,Emphasized geometrical ornamentation,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:432,"Employee amenities such as cafeterias, conference rooms and lounges",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:433,"Employee parking incorporated into the complex, either subterranean or a separate adjacent structure",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:434,Enclosure of arcades is an acceptable alteration as long as character-defining features such as piers and columns have not been removed,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:435,"Engaged columns, sometimes carved or spiraled",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:436,Entertainment or social venue with a significant relationship to the entertainment industry during the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:437,Entrance vestibules with arched openings,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:438,Entry may be dominated by a pedimented projecting pavilion supported by pilasters or columns,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:439,Entry treated as focal point,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:440,"Erected upon, against, or directly above a roof or on top of or above the parapet of a building",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:441,"Espadañas, bell towers, and domes",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:442,Established between 1850 and 1945,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:443,"Evokes commercial ethos of its period through forms, typography, materials, and/or imagery",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:444,"Evokes commercial ethos of its period through typeface, materials, and/or imagery",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:445,"Evokes commercial ethos of its period through typography, materials, and/or imagery",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:446,Evokes commercial or architectural design ethos of its period through its typography and/or placement,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:447,"Evokes iconic cultural associations with period- or regionally specific commercial establishments, personae, or multiple-family residential properties, and/or is an excellent example of an architectural style or promotional technique from its period",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:448,"Evolution of plant materials is expected, but significant designed landscapes should be retained",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:449,"Exaggerated applied ornament, such as large lanterns or sconces",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:450,Examples from the 1950s and later may be smaller in size due to new technology allowing for more flexibility in recording spaces,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:451,Examples of original vegetation may be replaced,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:452,Exceptional examples of the property type may have minimal associated agricultural buildings or landscape features,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:453,"Executed with permanent materials than may include paint, mosaic glass and ceramic tile",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:454,Exemplifies Post WWII modern community planning concepts,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:455,Exemplifies the beautification requirements set by the City Arts Commission,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:456,Exemplifies the character defining features of the Storybook style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:457,Exemplifies the character-defining features of the Byzantine Revival style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:458,Exemplifies the character-defining features of the Gothic Revival style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:459,Exemplifies the character-defining features of the Mediterranean Revival through an eclectic combination of features or a non-specific reference to the region,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:460,Exemplifies the character-defining features of the Mission Revival style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:461,Exemplifies the character-defining features of the Monterey Revival style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:462,Exemplifies the character-defining features of the Moorish Revival style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:463,Exemplifies the character-defining features of the Pueblo Revival style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:464,Exemplifies the character-defining features of the Renaissance Revival style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:465,Exemplifies the character-defining features of the Spanish Colonial Revival style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:466,"Exemplifies the construction, fenestration, and vertical orientation of an industrial loft",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:467,Exemplifies the design principles and characteristics of the A-frame style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:468,Exemplifies the Industrial Park type,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:469,Exemplifies the International style as applied to institutional buildings and is also evaluated as significant under the Architecture context,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:470,Exemplifies the Quonset Hut property type,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:471,Exemplifies the tenets of Folk  Art,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:472,Exemplifies the tenets of the Arts and Crafts movement,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:473,Exemplifies the tenets of the Arts and Crafts movement and the American Foursquare style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:474,Exemplifies the tenets of the Arts and Crafts movement and the Craftsman style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:475,Exemplifies the tenets of the Arts and Crafts movement and the Prairie style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:476,Exemplifies the tenets of the Arts and Crafts movement and the Tudor Revival style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:477,Exemplifies the tenets of the late Victorian era and the Chauteauesque style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:478,Exemplifies the tenets of the late Victorian era and the Eastlake style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:479,Exemplifies the tenets of the late Victorian era and the Folk Victorian style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:480,Exemplifies the tenets of the late Victorian era and the Neoclassical style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:481,Exemplifies the tenets of the late Victorian era and the Queen Anne style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:482,Exemplifies the tenets of the late Victorian era and the Richardsonian Romanesque style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:483,Exemplifies the tenets of the late Victorian era and the Shingle Style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:484,Exemplifies the tenets of the late Victorian era and the Vernacular Cottage style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:485,Exemplifies the tenets of the Renaissance Revival style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:486,Exemplifies the tenets of the Romanesque style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:487,Exemplifies the use of industrial sash and distinctive roof forms to maximize and control the level of sunlight inside the building,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:488,Exhibits character-defining features of a bungalow court or courtyard apartment as described in Multi-family Residential Theme,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:489,Exhibits character-defining features of apartment houses as described in Multi-Family Residential Theme,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:490,Exhibits character-defining features of apartment towers as described in Multi-Family Residential Theme,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:491,Exhibits character-defining features of duplexes as described in Multi-Family Residential Theme,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:492,Exhibits character-defining features of Post War multi-family types as described in the Multi-Family Residential theme,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:493,Exhibits quality craftsmanship,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:494,"Exhibits quality design through distinctive features such as extensive detailing associated with the Queen Anne, American Colonial Revival, or Craftsman",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
